X,CellID,ClusterID,EventID,File.Name,Region,TMA_AB,TMA_12,Index.in.File,groups,patients,spots,CD44...stroma.Cyc_2_ch_2,FOXP3...regulatory.T.cells.Cyc_2_ch_3,CD8...cytotoxic.T.cells.Cyc_3_ch_2,p53...tumor.suppressor.Cyc_3_ch_3,GATA3...Th2.helper.T.cells.Cyc_3_ch_4,CD45...hematopoietic.cells.Cyc_4_ch_2,T.bet...Th1.cells.Cyc_4_ch_3,beta.catenin...Wnt.signaling.Cyc_4_ch_4,HLA.DR...MHC.II.Cyc_5_ch_2,PD.L1...checkpoint.Cyc_5_ch_3,Ki67...proliferation.Cyc_5_ch_4,CD45RA...naive.T.cells.Cyc_6_ch_2,CD4...T.helper.cells.Cyc_6_ch_3,CD21...DCs.Cyc_6_ch_4,MUC.1...epithelia.Cyc_7_ch_2,CD30...costimulator.Cyc_7_ch_3,CD2...T.cells.Cyc_7_ch_4,Vimentin...cytoplasm.Cyc_8_ch_2,CD20...B.cells.Cyc_8_ch_3,LAG.3...checkpoint.Cyc_8_ch_4,Na.K.ATPase...membranes.Cyc_9_ch_2,CD5...T.cells.Cyc_9_ch_3,IDO.1...metabolism.Cyc_9_ch_4,Cytokeratin...epithelia.Cyc_10_ch_2,CD11b...macrophages.Cyc_10_ch_3,CD56...NK.cells.Cyc_10_ch_4,aSMA...smooth.muscle.Cyc_11_ch_2,BCL.2...apoptosis.Cyc_11_ch_3,CD25...IL.2.Ra.Cyc_11_ch_4,CD11c...DCs.Cyc_12_ch_3,PD.1...checkpoint.Cyc_12_ch_4,Granzyme.B...cytotoxicity.Cyc_13_ch_2,EGFR...signaling.Cyc_13_ch_3,VISTA...costimulator.Cyc_13_ch_4,CD15...granulocytes.Cyc_14_ch_2,ICOS...costimulator.Cyc_14_ch_4,Synaptophysin...neuroendocrine.Cyc_15_ch_3,GFAP...nerves.Cyc_16_ch_2,CD7...T.cells.Cyc_16_ch_3,CD3...T.cells.Cyc_16_ch_4,Chromogranin.A...neuroendocrine.Cyc_17_ch_2,CD163...macrophages.Cyc_17_ch_3,CD45RO...memory.cells.Cyc_18_ch_3,CD68...macrophages.Cyc_18_ch_4,CD31...vasculature.Cyc_19_ch_3,Podoplanin...lymphatics.Cyc_19_ch_4,CD34...vasculature.Cyc_20_ch_3,CD38...multifunctional.Cyc_20_ch_4,CD138...plasma.cells.Cyc_21_ch_3,cell_id.cell_id,tile_nr.tile_nr,X.X,Y.Y,X_withinTile.X_withinTile,Y_withinTile.Y_withinTile,Z.Z,size.size,HOECHST1.Cyc_1_ch_1,CDX2...intestinal.epithelia.Cyc_2_ch_4,Collagen.IV...bas..memb..Cyc_12_ch_2,CD194...CCR4.chemokine.R.Cyc_14_ch_3,MMP9...matrix.metalloproteinase.Cyc_15_ch_2,CD71...transferrin.R.Cyc_15_ch_4,CD57...NK.cells.Cyc_17_ch_4,MMP12...matrix.metalloproteinase.Cyc_21_ch_4,DRAQ5.Cyc_23_ch_4,Profile_Homogeneity.Fiter1,ClusterSize,ClusterName,neighborhood10,CD4.ICOS.,CD4.Ki67.,CD4.PD.1.,CD68.CD163.ICOS.,CD68.CD163.Ki67.,CD68.CD163.PD.1.,CD68.ICOS.,CD68.Ki67.,CD68.PD.1.,CD8.ICOS.,CD8.Ki67.,CD8.PD.1.,Treg.ICOS.,Treg.Ki67.,Treg.PD.1.,neighborhood.number.final,neighborhood.name
683,683,10668,8180,reg004_A,reg004,A,1,2,2,2,4_A,54.98256302,100.8147125,4.051226139,245.7149811,58.21852875,8.627793312,368.162384,782.0180054,0.868664861,45.06811905,3.55640316,3.421253443,21.94495964,35.51607513,1.825613022,62.36566925,62.92588425,126.6408691,0,34.75640488,0,242.959671,232.6501312,0,2095.298096,662.9356689,170.9847412,0.097002722,117.5836487,15.11171627,94.7313385,0,191.1057281,287.1907349,0,16.82288742,160.3482361,2.797275305,0.06212534,46.76566696,0,1401.802734,89.83978271,897.6523438,0.150408715,69.63597107,0.926430523,141.4174347,0,5,4,68,510,68,510,9,1835,1329.087769,79.77983856,0.001634877,20.4348774,4.768937111,631.7531128,111.2485046,23.0016346,4486.748047,5.465798855,22144,granulocytes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Immune-infiltrated stroma
684,684,10668,8187,reg004_A,reg004,A,1,9,2,2,4_A,0,0,0,21.63550377,40.41181564,0,18.78601265,509.4777527,0,0,0,0,0,23.53285408,0,0,13.92309856,11.05095959,0,21.81748772,0,0,171.4563904,0,643.0735474,371.4568176,7.577801228,0,63.28992081,0,34.93139267,0,0,29.6337986,0,1.866595507,0,0,0,17.55982208,0,0.275493085,0,286.6467285,0,27.614048,0,82.50141144,0,12,4,81,836,81,836,9,945,1178.462891,33.86086273,0,138.9725494,0,276.8651428,32.78332138,4.733431339,2995.348145,5.130365849,22144,granulocytes,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Granulocyte enriched
685,685,10668,8189,reg004_A,reg004,A,1,11,2,2,4_A,32.29982758,95.06814575,23.28675652,796.3000488,121.4027328,0,739.463623,1085.482788,0,28.86435509,0.587933183,3.966616631,88.89994812,27.73296547,0,11.53055954,34.73368454,54.06661224,0,50.17568207,0,779.4146118,157.0077209,0,3114.085693,1122.146851,0,0,162.5889893,0,113.7671509,0,293.2285461,88.65088654,457.5845337,6.974324226,8.083138466,0.6336447,0,166.0404053,0,512.8276978,154.2809753,4337.109375,0,191.9493713,26.57741737,467.6381226,0,15,4,66,976,66,976,8,930,5381.614746,65.29314423,0,147.5668793,0.03093918,770.3421021,247.0292664,4.245040417,14402.12402,5.173073769,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
686,686,10668,8190,reg004_A,reg004,A,1,12,2,2,4_A,7.472239494,26.6238308,0.1235184,801.8901978,170.7916412,0,795.5739136,1687.597046,0,2.326263189,0.686837196,0.756082356,63.02183533,44.20711136,0,40.22021103,48.56830978,359.8696289,0,81.01746368,0,819.1060791,296.6500244,0,2096.669922,806.1272583,425.7735596,0,184.1640625,2.660636425,161.2414246,0,140.1940155,274.1123047,0,11.67872715,1.57205236,0.315658152,0,54.35495758,0,152.1453552,391.3268738,2099.049805,0,76.40237427,0.016843418,296.3362427,0,16,4,91,504,91,504,8,1603,5300.378906,80.6625061,0,78.42233276,0,881.6394043,217.1721802,18.11852837,14231.53418,5.145424843,22144,granulocytes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Immune-infiltrated stroma
687,687,10668,8195,reg004_A,reg004,A,1,17,2,2,4_A,103.0790558,102.2144623,3.179142237,241.0428925,71.36501312,98.42977142,426.2287598,806.9857178,0.436501265,15.80151367,1.136248946,0.231286794,21.45248032,44.10260773,0.392767042,9.144659042,51.88141251,119.6904984,0,41.59461594,0,296.0748596,194.9764557,0,8764.763672,1735.978149,40.68629074,0,261.3952942,169.984024,97.69301605,0,201.0521393,586.7594604,0,13.85029411,19.7333889,0.525651813,0,94.06307983,0,514.4423828,3176.522217,2777.369141,625.6652832,65.91337585,0,529.6417236,0,22,4,98,357,98,357,9,1189,1943.601318,103.8553391,0,29.64255714,0.215306982,690.543335,221.6610565,21.65349007,6080.321289,5.179583549,22144,granulocytes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Immune-infiltrated stroma
688,688,10668,8206,reg004_A,reg004,A,1,28,2,2,4_A,14.24316978,25.86104584,5.425058365,674.2607422,157.4262238,0.000781,531.8442383,2332.489746,1.012099981,12.38953972,0.779078841,5.10343504,35.50390244,36.58899307,0.370804071,8.764636993,42.19711304,224.6647186,0,64.41686249,0,331.4188232,352.0924988,0,3601.142822,1193.946167,2.359094381,2.691647053,219.8145905,0.267369241,156.2228699,0.205308348,117.3130341,433.5913391,0,9.872756004,1436.887573,1.206869602,0.038251366,67.14402771,0,1727.60498,94.67720795,3657.105713,0.023419203,37.70764923,3.818501234,245.891098,0.00039,34,4,126,129,126,129,8,2562,2972.386475,79.47229004,0,56.13895416,0.539422333,757.5203247,354.1849976,19.1217804,10277.06836,5.367930889,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
689,689,10668,8210,reg004_A,reg004,A,1,32,2,2,4_A,83.05249786,89.51416779,1.933333278,865.9691772,69.50375366,0.348333329,770.1954346,1067.542969,0.478333324,13.76416683,1.482499957,11.45625019,31.75458336,35.82541656,0.376666665,14.81166649,52.72499847,11.74125004,0,50.97000122,0,329.6616516,245.6750031,0,1401.310059,585.4083252,0,1.169583321,155.0162506,7.784166813,129.949585,0,205.1687469,243.8695831,0,12.77541637,0.730000019,0.336250007,0,74.76374817,0,185.0104218,36.4679184,1174.244141,17.64624977,19.19916725,0.011666667,209.1108398,0,38,4,118,610,118,610,7,2400,2168.096191,100.0425034,0,51.05958176,0.485833347,532.0125122,127.2895813,19.28249931,5283.708984,5.376800537,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
690,690,10668,8217,reg004_A,reg004,A,1,39,2,2,4_A,57.13015366,145.5347443,34.88986969,1159.98584,104.7420502,4.37632513,837.7609253,1495.484741,1.21378088,66.97349548,2.015312195,24.35865784,71.80860138,41.29387665,0.222025916,82.99764252,71.03827667,109.8197861,0,64.27620697,0,2558.909424,313.7503052,0,4226.58252,1073.876953,49.25382614,112.5948181,237.598938,182.6060028,158.2208405,0,631.4116821,419.7426453,0,18.30565453,5.19316864,16.2679615,23.699646,32.49470139,0,482.4034119,130.8727875,1354.112427,10.63839817,245.8274384,29.58657265,271.7691345,1.593639612,45,4,135,574,135,574,9,1698,3408.805664,117.9416962,0,579.7774048,0.18727915,734.597168,135.1301575,28.5742054,7998.874512,5.522686958,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
691,691,10668,8224,reg004_A,reg004,A,1,46,2,2,4_A,52.82736206,77.62653351,3.383479357,203.3994751,39.51308823,0,289.7153625,619.3685303,0.008068214,35.88896942,0.842447639,1.034086108,0,31.78207397,0.190947741,0,33.76568985,17.51658058,0,38.71188354,0,370.9917297,117.9736252,0,4559.998047,1127.291016,0.190947741,0,172.6916809,58.88479996,63.18950272,0.165398389,95.45089722,308.5971069,0,7.764833927,0,1.001955748,0,0,0,1386.480103,118.3630676,3448.169189,0,390.6576538,0,128.561203,0,52,4,117,822,117,822,9,754,3365.428711,55.99982071,0,334.6208191,0,376.1047974,192.523407,8.298584938,7792.818359,5.310520649,22144,granulocytes,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Granulocyte enriched
692,692,10668,8232,reg004_A,reg004,A,1,54,2,2,4_A,47.24137497,84.13652802,5.431179523,106.446579,102.2116852,0.054453641,178.3259125,538.2762451,2.12047267,23.14885139,1.819730163,4.272446156,23.6469593,37.94072723,2.010353088,72.39465332,43.53887939,139.6100159,0,47.78988647,0,276.1377258,114.0344543,0,1407.174683,535.1862183,1.292880654,1.75617969,113.1292725,0.453125864,88.32854462,1.25845933,119.8839951,149.8521729,25.70202065,14.17603779,11.86589813,4.872861385,0.003476326,58.79338455,0.073389098,7.756256104,16.71301079,845.729187,0,58.90442276,0.194706142,108.1261368,0.02060926,60,4,136,933,136,933,9,2594,4945.606934,46.50893784,0,174.1556854,2.354797125,220.7926331,82.14234161,10.46114731,10223.8623,5.087361813,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
