X,CellID,ClusterID,EventID,File.Name,Region,TMA_AB,TMA_12,Index.in.File,groups,patients,spots,CD44...stroma.Cyc_2_ch_2,FOXP3...regulatory.T.cells.Cyc_2_ch_3,CD8...cytotoxic.T.cells.Cyc_3_ch_2,p53...tumor.suppressor.Cyc_3_ch_3,GATA3...Th2.helper.T.cells.Cyc_3_ch_4,CD45...hematopoietic.cells.Cyc_4_ch_2,T.bet...Th1.cells.Cyc_4_ch_3,beta.catenin...Wnt.signaling.Cyc_4_ch_4,HLA.DR...MHC.II.Cyc_5_ch_2,PD.L1...checkpoint.Cyc_5_ch_3,Ki67...proliferation.Cyc_5_ch_4,CD45RA...naive.T.cells.Cyc_6_ch_2,CD4...T.helper.cells.Cyc_6_ch_3,CD21...DCs.Cyc_6_ch_4,MUC.1...epithelia.Cyc_7_ch_2,CD30...costimulator.Cyc_7_ch_3,CD2...T.cells.Cyc_7_ch_4,Vimentin...cytoplasm.Cyc_8_ch_2,CD20...B.cells.Cyc_8_ch_3,LAG.3...checkpoint.Cyc_8_ch_4,Na.K.ATPase...membranes.Cyc_9_ch_2,CD5...T.cells.Cyc_9_ch_3,IDO.1...metabolism.Cyc_9_ch_4,Cytokeratin...epithelia.Cyc_10_ch_2,CD11b...macrophages.Cyc_10_ch_3,CD56...NK.cells.Cyc_10_ch_4,aSMA...smooth.muscle.Cyc_11_ch_2,BCL.2...apoptosis.Cyc_11_ch_3,CD25...IL.2.Ra.Cyc_11_ch_4,CD11c...DCs.Cyc_12_ch_3,PD.1...checkpoint.Cyc_12_ch_4,Granzyme.B...cytotoxicity.Cyc_13_ch_2,EGFR...signaling.Cyc_13_ch_3,VISTA...costimulator.Cyc_13_ch_4,CD15...granulocytes.Cyc_14_ch_2,ICOS...costimulator.Cyc_14_ch_4,Synaptophysin...neuroendocrine.Cyc_15_ch_3,GFAP...nerves.Cyc_16_ch_2,CD7...T.cells.Cyc_16_ch_3,CD3...T.cells.Cyc_16_ch_4,Chromogranin.A...neuroendocrine.Cyc_17_ch_2,CD163...macrophages.Cyc_17_ch_3,CD45RO...memory.cells.Cyc_18_ch_3,CD68...macrophages.Cyc_18_ch_4,CD31...vasculature.Cyc_19_ch_3,Podoplanin...lymphatics.Cyc_19_ch_4,CD34...vasculature.Cyc_20_ch_3,CD38...multifunctional.Cyc_20_ch_4,CD138...plasma.cells.Cyc_21_ch_3,cell_id.cell_id,tile_nr.tile_nr,X.X,Y.Y,X_withinTile.X_withinTile,Y_withinTile.Y_withinTile,Z.Z,size.size,HOECHST1.Cyc_1_ch_1,CDX2...intestinal.epithelia.Cyc_2_ch_4,Collagen.IV...bas..memb..Cyc_12_ch_2,CD194...CCR4.chemokine.R.Cyc_14_ch_3,MMP9...matrix.metalloproteinase.Cyc_15_ch_2,CD71...transferrin.R.Cyc_15_ch_4,CD57...NK.cells.Cyc_17_ch_4,MMP12...matrix.metalloproteinase.Cyc_21_ch_4,DRAQ5.Cyc_23_ch_4,Profile_Homogeneity.Fiter1,ClusterSize,ClusterName,neighborhood10,CD4.ICOS.,CD4.Ki67.,CD4.PD.1.,CD68.CD163.ICOS.,CD68.CD163.Ki67.,CD68.CD163.PD.1.,CD68.ICOS.,CD68.Ki67.,CD68.PD.1.,CD8.ICOS.,CD8.Ki67.,CD8.PD.1.,Treg.ICOS.,Treg.Ki67.,Treg.PD.1.,neighborhood.number.final,neighborhood.name
20996,20996,10668,234138,reg062_A,reg062,A,1,23,2,31,62_A,258.3421021,132.2850952,150.1013947,365.546814,465.7983398,115.7907104,496.0108337,1100.556763,0.027014023,213.3457489,6.932188511,50.05513,229.3916626,387.1126404,0,45.10079575,58.3961792,89.15027618,0,108.669281,0.340876639,140.1350861,140.5569,0,2419.837646,664.0717163,157.1984253,8.707997322,84.78533173,44.20185089,203.3434296,0,922.3414917,517.9064331,0,293.3444824,3.652797222,11.32605362,21.88037872,77.20942688,0,1217.483398,87.00492859,764.7525635,0,43.1879158,38.02672195,28.7309761,0,30,62,41,669,41,669,9,2510,1270.493774,182.9437561,1.091679573,1701.539673,0,1993.048218,27.1662674,23.72871399,2825.071777,5.825202465,22144,granulocytes,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Smooth muscle
20997,20997,10668,234145,reg062_A,reg062,A,1,30,2,31,62_A,71.28392029,78.19306946,256.6186523,474.1583862,280.8762817,10.17752552,418.0591736,839.1255493,2.726240396,93.59892273,13.61864948,33.64076614,107.4004745,95.20741272,7.357441902,81.78123474,44.12014389,84.39330292,0.632396877,75.18170929,3.904363394,46.72265244,77.92827606,0.303048402,886.8248901,212.0286865,23.84459114,12.14883423,38.65272141,18.79258728,252.6347809,12.24805737,411.5487061,132.0185242,474.0400391,96.65690613,40.02331161,240.5983276,9.967722893,107.5821915,27.73819542,44.21518326,81.36461639,78.67363739,3.043634176,21.7358036,25.37298203,64.66945648,0.176927671,39,62,50,1074,50,1074,10,1673,2838.741211,77.52540588,5.403466702,1979.030518,199.1703491,740.401062,72.75492859,34.82666016,6174.802246,5.330947876,22144,granulocytes,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Smooth muscle
20998,20998,10668,234164,reg062_A,reg062,A,1,49,2,31,62_A,263.6463928,197.835083,354.6612244,431.5218506,207.8878937,13.29883194,667.4848022,1032.773804,1.493301988,229.2072906,7.154530048,59.57411575,365.1924133,520.8499756,3.580615997,78.25759888,69.91583252,150.5535889,0,167.2592163,2.335261106,51.81586838,155.0622101,0.027521495,5978.166992,1060.267578,4.200177193,7.252957344,81.98717499,121.8124084,263.6327209,13.76511383,1391.103516,337.6224365,30.85868645,151.2723694,107.3785019,212.8323517,14.18654823,272.1296387,0.070454888,672.173645,432.3579712,1035.100708,0.110227436,47.49818039,93.09008026,100.6033325,0,61,62,98,276,98,276,9,1173,2310.316162,128.6533508,0,5980.91748,369.5432129,533.4315186,109.2133255,25.59931564,4857.175781,5.585007668,22144,granulocytes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Vascularized smooth muscle
20999,20999,10668,234172,reg062_A,reg062,A,1,57,2,31,62_A,151.9201965,121.8122025,166.5568848,405.2654114,235.9224243,94.45745087,337.9642029,664.4729004,20.49928284,235.8379517,9.179684639,130.009201,297.7763062,170.0932312,20.28170776,156.3134918,45.87190247,286.510437,1.917478681,82.74616241,16.86376762,171.4469147,82.84884644,1.523203373,715.6486206,165.9101868,53.07459259,60.21711731,51.51078415,116.514122,227.9756775,1.512657881,438.980835,424.6864014,1.057304978,174.0501709,22.00050735,138.2856445,6.957857609,65.20146942,4.997124195,345.8951416,43.91897202,201.3531494,5.542972565,17.94893837,62.38643646,50.62216949,0.758020818,70,62,94,1195,94,1195,10,8001,1909.6073,67.62212372,18.00974083,847.3670654,16.91304588,681.8442383,39.46949768,32.33738708,3786.52417,5.239697456,22144,granulocytes,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Smooth muscle
21000,21000,10668,234173,reg062_A,reg062,A,1,58,2,31,62_A,365.4092407,216.1421509,338.6887207,598.2994995,217.4319763,34.55423737,524.2960205,887.9376221,5.178604603,260.4377747,7.382701397,114.7018433,466.5744324,259.8812561,7.060715199,89.60141754,49.64636612,164.3271942,0.118159428,109.7277374,11.24116993,169.1753235,145.5286407,0.250233203,5417.547363,878.1038208,35.75697708,17.15519142,67.94346619,51.41954041,363.5238037,3.06404233,1677.928345,247.1469727,78.01312256,101.8960876,297.3942261,294.6173096,0,129.2367096,11.76102352,923.5946655,507.5110779,443.5714111,0.135890961,37.60824585,435.1114807,94.03827667,0.008271042,73,62,112,281,112,281,9,1518,3631.21875,136.251236,23.51513863,6381.144043,372.1446838,859.3980713,80.77909088,26.95409966,7261.112305,5.552119255,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
21001,21001,10668,234181,reg062_A,reg062,A,1,66,2,31,62_A,329.7218018,196.7785492,78.86185455,357.7509155,346.673645,160.8251038,387.5140381,1359.530884,0,289.5822144,2.118432283,93.57328796,373.3622742,410.6100159,0,152.5518188,80.70986176,291.7437134,0,256.4603882,2.615663767,411.7177429,136.6502075,0,4991.998047,905.4862671,74.90408325,14.65811062,95.74776459,13.20013142,174.7209473,0,1003.758545,1062.009766,0,381.5692749,0,29.94892883,0,0,0,727.7653809,227.5335541,720.7271118,318.5470581,119.0260162,20.26974487,801.4929199,256.0769653,85,62,127,568,127,568,9,2675,1219.934204,294.2730408,0.306839079,2323.417969,0,1917.594482,19.44248199,42.35182953,2331.768799,5.923167229,22144,granulocytes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Vascularized smooth muscle
21002,21002,10668,234286,reg062_A,reg062,A,1,171,2,31,62_A,171.8307495,462.4081116,1671.230225,5906.77832,457.1412048,85.95261383,2376.90625,3055.349121,1.713733077,303.1354065,11.78336525,407.5715637,638.1672974,757.3287964,4.795938015,127.7698288,119.4545441,813.0889893,0.315280467,313.5793152,7.33462286,140.4729156,249.4129639,0.162475824,13245.29688,2299.255371,27.20309448,35.33462143,122.4226303,43.78916931,450.5647888,181.8704071,5819.429199,344.4671326,10974.16797,232.8017426,1270.533813,800.7147217,465.5560913,498.9622803,57.51160431,712.2659302,3209.912109,1866.172119,224.0570526,187.5821991,1722.857788,220.4584198,155.7137299,209,62,224,375,224,375,9,1034,4123.060059,268.5086975,6.784332752,12665.85938,2241.2854,1623.014526,243.7243652,78.17988586,8872.208008,5.785121441,22144,granulocytes,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,Vascularized smooth muscle
21003,21003,10668,234288,reg062_A,reg062,A,1,173,2,31,62_A,329.0086975,265.6372375,302.6296997,606.0233765,382.0126038,2.12356472,1020.494385,891.3953857,0.097155884,405.0527039,4.374819756,28.95638657,339.0047302,178.4401398,0.140124455,81.8964386,55.79066086,105.9451065,0,94.75928497,0.6816746,287.8964539,165.800827,0.000119,3782.87915,870.067688,131.8712463,9.941092491,91.5553894,12.930933,196.0963287,0.000692,1334.821289,119.1894913,0.003997791,149.6187592,10.91563702,112.1278687,20.64570045,56.9291954,0.040817197,2336.172852,184.7954102,119.8889542,29.72627831,27.14355469,158.3301239,67.46923065,0.153677359,211,62,228,981,228,981,9,1628,1284.386475,230.8964539,114.2487183,4190.970215,0.616004586,2635.261475,29.26123619,33.43400192,2318.365479,5.866183758,22144,granulocytes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Vascularized smooth muscle
21004,21004,10668,234294,reg062_A,reg062,A,1,179,2,31,62_A,306.6234436,359.7839355,454.5690613,763.2648926,761.8607178,1.377314925,1469.742432,1509.124146,0,388.4347839,4.594020367,161.9290161,451.2436829,150.1511993,0.734525263,141.4467163,67.79941559,157.0085144,0,121.7447815,0,690.9221191,226.1015472,0,8846.751953,1534.458008,665.3441162,67.68904114,104.0344925,14.20496941,212.0943909,0,2205.800537,216.3203125,0,346.8884888,183.0676422,167.0162964,1.730240583,126.7062378,0.057847232,59.08205414,268.312561,145.8021698,0,25.58940315,0,87.24375153,0.126764834,220,62,247,170,247,170,9,1796,1061.208984,210.2006683,2.426188707,5674.718262,0.636095345,3756.387451,46.22066498,57.13968658,2703.309326,5.173758984,22144,granulocytes,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Smooth muscle
21005,21005,10668,234301,reg062_A,reg062,A,1,186,2,31,62_A,142.5389404,114.7551117,116.2077026,396.1190491,283.0089111,664.7229004,413.4637451,1292.596924,0,135.7121429,2.846797943,27.36960411,150.5929413,351.1111145,0,10.31033421,38.39728546,55.9670639,0,85.28096771,0,186.7143555,127.7360306,0,3702.74707,865.8322754,588.9057617,0,79.16264343,7.085859776,161.5339813,0,918.3973389,683.4578247,0,285.0402222,15.45110512,0,0.093343727,62.23365402,0,790.2295532,35.0448761,808.4005127,38.04621124,12.80976963,4.887232304,102.0940552,19.15228081,227,62,238,833,238,833,8,3330,1313.638062,176.1577759,0,3765.812988,0,1609.035645,23.88242531,25.10587311,2388.048584,5.803376675,22144,granulocytes,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Smooth muscle
