X,CellID,ClusterID,EventID,File.Name,Region,TMA_AB,TMA_12,Index.in.File,groups,patients,spots,CD44...stroma.Cyc_2_ch_2,FOXP3...regulatory.T.cells.Cyc_2_ch_3,CD8...cytotoxic.T.cells.Cyc_3_ch_2,p53...tumor.suppressor.Cyc_3_ch_3,GATA3...Th2.helper.T.cells.Cyc_3_ch_4,CD45...hematopoietic.cells.Cyc_4_ch_2,T.bet...Th1.cells.Cyc_4_ch_3,beta.catenin...Wnt.signaling.Cyc_4_ch_4,HLA.DR...MHC.II.Cyc_5_ch_2,PD.L1...checkpoint.Cyc_5_ch_3,Ki67...proliferation.Cyc_5_ch_4,CD45RA...naive.T.cells.Cyc_6_ch_2,CD4...T.helper.cells.Cyc_6_ch_3,CD21...DCs.Cyc_6_ch_4,MUC.1...epithelia.Cyc_7_ch_2,CD30...costimulator.Cyc_7_ch_3,CD2...T.cells.Cyc_7_ch_4,Vimentin...cytoplasm.Cyc_8_ch_2,CD20...B.cells.Cyc_8_ch_3,LAG.3...checkpoint.Cyc_8_ch_4,Na.K.ATPase...membranes.Cyc_9_ch_2,CD5...T.cells.Cyc_9_ch_3,IDO.1...metabolism.Cyc_9_ch_4,Cytokeratin...epithelia.Cyc_10_ch_2,CD11b...macrophages.Cyc_10_ch_3,CD56...NK.cells.Cyc_10_ch_4,aSMA...smooth.muscle.Cyc_11_ch_2,BCL.2...apoptosis.Cyc_11_ch_3,CD25...IL.2.Ra.Cyc_11_ch_4,CD11c...DCs.Cyc_12_ch_3,PD.1...checkpoint.Cyc_12_ch_4,Granzyme.B...cytotoxicity.Cyc_13_ch_2,EGFR...signaling.Cyc_13_ch_3,VISTA...costimulator.Cyc_13_ch_4,CD15...granulocytes.Cyc_14_ch_2,ICOS...costimulator.Cyc_14_ch_4,Synaptophysin...neuroendocrine.Cyc_15_ch_3,GFAP...nerves.Cyc_16_ch_2,CD7...T.cells.Cyc_16_ch_3,CD3...T.cells.Cyc_16_ch_4,Chromogranin.A...neuroendocrine.Cyc_17_ch_2,CD163...macrophages.Cyc_17_ch_3,CD45RO...memory.cells.Cyc_18_ch_3,CD68...macrophages.Cyc_18_ch_4,CD31...vasculature.Cyc_19_ch_3,Podoplanin...lymphatics.Cyc_19_ch_4,CD34...vasculature.Cyc_20_ch_3,CD38...multifunctional.Cyc_20_ch_4,CD138...plasma.cells.Cyc_21_ch_3,cell_id.cell_id,tile_nr.tile_nr,X.X,Y.Y,X_withinTile.X_withinTile,Y_withinTile.Y_withinTile,Z.Z,size.size,HOECHST1.Cyc_1_ch_1,CDX2...intestinal.epithelia.Cyc_2_ch_4,Collagen.IV...bas..memb..Cyc_12_ch_2,CD194...CCR4.chemokine.R.Cyc_14_ch_3,MMP9...matrix.metalloproteinase.Cyc_15_ch_2,CD71...transferrin.R.Cyc_15_ch_4,CD57...NK.cells.Cyc_17_ch_4,MMP12...matrix.metalloproteinase.Cyc_21_ch_4,DRAQ5.Cyc_23_ch_4,Profile_Homogeneity.Fiter1,ClusterSize,ClusterName,neighborhood10,CD4.ICOS.,CD4.Ki67.,CD4.PD.1.,CD68.CD163.ICOS.,CD68.CD163.Ki67.,CD68.CD163.PD.1.,CD68.ICOS.,CD68.Ki67.,CD68.PD.1.,CD8.ICOS.,CD8.Ki67.,CD8.PD.1.,Treg.ICOS.,Treg.Ki67.,Treg.PD.1.,neighborhood.number.final,neighborhood.name
22074,22074,10668,253241,reg069_A,reg069,A,1,70,1,35,69_A,299.8491516,393.1997986,355.4120178,1216.670898,45.75687408,369.150238,354.8777771,1935.277344,70.50423431,1878.217651,50.39369583,193.3425446,137.1741028,21.56709671,74.37514496,748.5073853,97.82483673,297.5758667,0,43.36079407,211.2157898,1122.207275,158.6804199,8.98723793,3705.35791,544.2606201,63.14483261,329.9680786,109.6539841,255.3939667,133.8372498,38.34505081,1299.172607,169.078064,2588.251221,38.90629196,310.7713928,606.2940674,136.9631348,223.4655457,151.4619141,831.1578369,2875.990723,309.6481628,3364.659912,39.37969208,1735.683105,178.7736969,22.12608528,1009,69,186,763,186,763,8,4694,732.1884766,174.3528748,81.54308319,1533.332397,499.7463684,986.7905884,83.2431488,44.2543602,1966.515869,6.189635754,22144,granulocytes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Immune-infiltrated stroma
22075,22075,10668,253407,reg069_A,reg069,A,1,236,1,35,69_A,192.9236298,74.13139343,0,36.67664337,23.65848541,40.25101471,24.45508766,192.2284698,71.79120636,155.6802826,9.253129959,162.7494812,40.9974823,31.35323143,82.84692383,101.0948029,44.20036316,189.723526,2.215222597,30.13418579,97.91853333,230.9825439,68.85171509,46.10429382,482.9305725,110.461586,175.862915,112.1791,52.70745468,54.76924896,68.36348724,47.63837433,357.3190002,259.7835999,50.32618332,19.12454033,81.87978363,204.0196686,62.42511749,40.11808395,96.64289093,0,267.5201416,0,0,19.09983635,0,62.65784454,49.25901794,2050,69,437,220,437,220,7,8335,387.3691101,80.86372375,118.9120026,177.5894012,112.8892212,366.0713501,37.56268311,25.35933495,1218.515015,3.408885241,22144,granulocytes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Immune-infiltrated stroma
22076,22076,10668,253902,reg069_A,reg069,A,1,731,1,35,69_A,219.305191,170.5398407,0,120.1437302,12.78020763,83.28966522,9.618536949,1053.752441,147.9959564,422.0022888,4.518089771,0,135.3855591,16.47018433,0,219.4604034,11.3230505,642.5100708,1.948253393,15.93015194,0,543.5610352,92.15950012,0,879.0811157,176.0230865,0,0,54.36760712,229.970108,94.12586975,0,646.4403076,263.7194214,0,12.62617779,944.4326172,84.69715881,16.9877224,0,0,553.6182251,417.3493042,1315.839966,407.9358521,21.52230644,937.1378174,175.2466431,1.580292821,4129,69,960,827,960,827,6,4749,481.6041565,97.78273773,1.484713793,572.2602539,0,907.4946289,85.16290283,14.90550137,1364.945313,5.315676212,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
22077,22077,10668,254082,reg069_A,reg069,A,1,911,1,35,69_A,0,29.34047318,827.7172241,2.513628244,46.47572708,91.35241699,22.63578415,1194.87085,0.79595083,355.3979187,44.88179016,41.74957275,88.50605011,16.65960693,11.11938572,178.5771484,31.1078949,542.2335815,0,30.63026047,25.6651535,292.1731262,70.06391144,7.3209939,2070.852783,386.71698,54.62501526,111.4053726,37.63351059,0,83.74784851,13.54666996,252.5429993,96.95892334,1759.213013,4.844651699,0,164.1793976,11.09056282,50.43738937,25.24744034,0,446.8791504,78.17728424,276.5997314,7.476230621,866.3615112,91.4389267,8.8713274,4739,69,1131,152,1131,152,7,16182,1326.262695,60.68305969,63.56253433,586.3799438,119.4678192,562.1946411,15.93090057,2.55361104,2464.548828,4.070247173,22144,granulocytes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Immune-infiltrated stroma
22078,22078,10668,254133,reg069_A,reg069,A,1,962,1,35,69_A,16.70821953,4.566450119,39.42100525,44.85406113,27.06954193,35.38826752,12.72944355,215.0246277,1.218925953,190.1252136,3.651112318,11.27637291,8.787000656,18.94951248,1.391331792,62.65245819,30.17115974,0,0,21.17930984,1.193264604,201.8062744,65.26992035,1.100678205,423.9654846,108.9285812,56.24826431,27.51955414,44.76621628,4.696605682,59.94297791,0.057088476,205.5290833,147.69487,0,7.423374653,14.65753841,47.18306351,0.760628283,24.05501938,0.769191921,106.1801834,64.97425842,292.8270874,0,15.68585587,0,66.80671692,0,4945,69,1156,1174,1156,1174,8,27244,293.9331665,52.04803085,0.080344766,326.7146606,0.515036643,480.8226624,33.45243454,12.52440739,1210.212769,1.679104686,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
22079,22079,10668,254153,reg069_A,reg069,A,1,982,1,35,69_A,0,0.060756367,42.59708405,68.72343445,22.95352745,0,11.79309559,227.0201416,0,168.0458221,0.723413408,0,7.491839409,12.6933279,0,39.06195831,24.79533577,0,0,17.01709557,0,48.32167053,50.69961929,0,325.668457,101.5304565,0,0,33.32950974,0,47.05078888,0,154.7386017,74.62335968,0,2.760759592,0,0,0,18.02812767,0,179.1946411,0,320.5653992,0,5.133800983,0,44.89093781,0,5043,69,1196,1016,1196,1016,8,30765,184.2228241,65.80556488,0,130.6589203,0,336.1345825,26.41479301,4.137025833,1180.585449,1.429359436,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
22080,22080,10668,254248,reg069_A,reg069,A,1,1077,1,35,69_A,41.40385056,12.86720467,114.8800735,448.5112,68.00374603,33.43821335,55.51686478,914.9984741,0,148.7688446,3.311407566,345.2463379,21.83574867,33.23773956,0,35.96957016,54.29469299,0,0,55.64397049,0,131.7780151,141.8013153,0,801.1057739,280.3858643,0,0,82.34024811,0,109.4770126,0,67.32299805,120.8210297,0,11.96865559,0,5.154058456,0,44.48045731,0,0,1.563701272,105.5355988,29.93335724,16.8250103,15.46693039,637.2861328,0,5543,69,1310,1427,1310,1427,8,8450,1426.380859,535.6199341,0,323.7565918,0,1162.921631,39.54203415,32.78600693,2715.717529,4.874682903,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
22081,22081,10668,254249,reg069_A,reg069,A,1,1078,1,35,69_A,289.4078674,60.89614487,32.51411057,0,22.46380424,38.71292114,69.55298615,327.7188721,0,0,1.967486978,68.46678925,34.95212936,16.06914711,0,11.59154034,27.71555901,47.77568817,0.064711064,17.14778137,0,0,59.75841141,0,358.3939514,249.3214874,0,0,41.96569061,0,50.29391479,0,182.3069916,186.3210602,0,5.555564404,0,0,0,24.05491829,0,0,0,56.08986664,0,6.042472363,0,365.973999,0,5545,69,1307,1356,1307,1356,8,2424,407.4668884,365.7488403,0,1699.303345,0,524.1722412,22.14218712,16.2598362,831.961792,4.929112911,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
22082,22082,10668,254254,reg069_A,reg069,A,1,1083,1,35,69_A,49.3205719,4.557877541,40.4768219,27.29220963,26.50871086,0,31.41187859,401.9681702,0,94.23300171,1.662385583,0,2.567809105,19.83003426,0,5.158254623,33.36051941,0,0,27.89905357,0,87.20157623,82.03733063,0,484.1636353,308.9208679,0,0,47.84101105,0,67.31690979,0,192.0682526,111.1140137,0,8.606967926,6.024587631,0,0,28.12088013,0,0,0,72.89685822,0,21.27453804,0,325.8511963,0,5617,69,1331,1372,1331,1372,8,11429,242.5557251,127.3588333,0,1122.407104,0,818.2506104,23.80558968,19.46669006,1099.471802,2.471796989,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
22083,22083,10668,254409,reg069_A,reg069,A,1,1238,1,35,69_A,29.76817322,18.70992279,47.3597641,35.49010849,22.50475883,59.99517822,27.82684326,440.8245544,0,37.87929916,0,0,63.42992401,12.55485916,0,14.78983498,21.96884918,75.09020996,0,14.79100895,0,0,61.02303314,0,1007.781128,271.0811462,0,0,47.68248749,17.24817085,60.52321243,0,53.47208405,507.796875,0,1.139073849,0,0,0,20.72261047,0,0,0,436.2287903,0,11.08111572,0,84.31925201,0,6490,69,1535,1267,1535,1267,8,5761,245.3999939,63.68045044,0,0,0,867.9716797,36.17812347,3.950626135,846.4993286,3.194918156,22144,granulocytes,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Granulocyte enriched
