X,CellID,ClusterID,EventID,File.Name,Region,TMA_AB,TMA_12,Index.in.File,groups,patients,spots,CD44...stroma.Cyc_2_ch_2,FOXP3...regulatory.T.cells.Cyc_2_ch_3,CD8...cytotoxic.T.cells.Cyc_3_ch_2,p53...tumor.suppressor.Cyc_3_ch_3,GATA3...Th2.helper.T.cells.Cyc_3_ch_4,CD45...hematopoietic.cells.Cyc_4_ch_2,T.bet...Th1.cells.Cyc_4_ch_3,beta.catenin...Wnt.signaling.Cyc_4_ch_4,HLA.DR...MHC.II.Cyc_5_ch_2,PD.L1...checkpoint.Cyc_5_ch_3,Ki67...proliferation.Cyc_5_ch_4,CD45RA...naive.T.cells.Cyc_6_ch_2,CD4...T.helper.cells.Cyc_6_ch_3,CD21...DCs.Cyc_6_ch_4,MUC.1...epithelia.Cyc_7_ch_2,CD30...costimulator.Cyc_7_ch_3,CD2...T.cells.Cyc_7_ch_4,Vimentin...cytoplasm.Cyc_8_ch_2,CD20...B.cells.Cyc_8_ch_3,LAG.3...checkpoint.Cyc_8_ch_4,Na.K.ATPase...membranes.Cyc_9_ch_2,CD5...T.cells.Cyc_9_ch_3,IDO.1...metabolism.Cyc_9_ch_4,Cytokeratin...epithelia.Cyc_10_ch_2,CD11b...macrophages.Cyc_10_ch_3,CD56...NK.cells.Cyc_10_ch_4,aSMA...smooth.muscle.Cyc_11_ch_2,BCL.2...apoptosis.Cyc_11_ch_3,CD25...IL.2.Ra.Cyc_11_ch_4,CD11c...DCs.Cyc_12_ch_3,PD.1...checkpoint.Cyc_12_ch_4,Granzyme.B...cytotoxicity.Cyc_13_ch_2,EGFR...signaling.Cyc_13_ch_3,VISTA...costimulator.Cyc_13_ch_4,CD15...granulocytes.Cyc_14_ch_2,ICOS...costimulator.Cyc_14_ch_4,Synaptophysin...neuroendocrine.Cyc_15_ch_3,GFAP...nerves.Cyc_16_ch_2,CD7...T.cells.Cyc_16_ch_3,CD3...T.cells.Cyc_16_ch_4,Chromogranin.A...neuroendocrine.Cyc_17_ch_2,CD163...macrophages.Cyc_17_ch_3,CD45RO...memory.cells.Cyc_18_ch_3,CD68...macrophages.Cyc_18_ch_4,CD31...vasculature.Cyc_19_ch_3,Podoplanin...lymphatics.Cyc_19_ch_4,CD34...vasculature.Cyc_20_ch_3,CD38...multifunctional.Cyc_20_ch_4,CD138...plasma.cells.Cyc_21_ch_3,cell_id.cell_id,tile_nr.tile_nr,X.X,Y.Y,X_withinTile.X_withinTile,Y_withinTile.Y_withinTile,Z.Z,size.size,HOECHST1.Cyc_1_ch_1,CDX2...intestinal.epithelia.Cyc_2_ch_4,Collagen.IV...bas..memb..Cyc_12_ch_2,CD194...CCR4.chemokine.R.Cyc_14_ch_3,MMP9...matrix.metalloproteinase.Cyc_15_ch_2,CD71...transferrin.R.Cyc_15_ch_4,CD57...NK.cells.Cyc_17_ch_4,MMP12...matrix.metalloproteinase.Cyc_21_ch_4,DRAQ5.Cyc_23_ch_4,Profile_Homogeneity.Fiter1,ClusterSize,ClusterName,neighborhood10,CD4.ICOS.,CD4.Ki67.,CD4.PD.1.,CD68.CD163.ICOS.,CD68.CD163.Ki67.,CD68.CD163.PD.1.,CD68.ICOS.,CD68.Ki67.,CD68.PD.1.,CD8.ICOS.,CD8.Ki67.,CD8.PD.1.,Treg.ICOS.,Treg.Ki67.,Treg.PD.1.,neighborhood.number.final,neighborhood.name
17998,17998,10668,197667,reg051_A,reg051,A,1,0,2,26,51_A,67.77718353,162.4559174,1418.737793,2600.215332,137.9398193,3.947495461,108.4943008,2229.876953,1.651806116,62.45991135,13.41060638,67.58283997,60.27249908,39.07902527,5.438248634,69.9165802,66.82611847,59.92496109,0.028671416,71.74136353,2.026599646,97.54923248,78.21998596,0.037366033,2477.433594,580.3294067,8.914302826,18.41068459,65.77012634,43.47093964,74.70492554,0.025011657,193.4466553,308.3172302,7870.913574,15.54037189,2266.612793,179.2240143,2.030548811,108.0561447,5.451301575,85.8475647,88.69049072,1212.87561,0.00154081,20.60359001,4.921191216,216.9112091,0,1,51,9,416,9,416,8,2750,1249.038818,81.36327362,4.132893562,293.04953,204.0264282,324.4649658,275.7496033,14.67481995,4236.791016,5.168741226,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
17999,17999,10668,197668,reg051_A,reg051,A,1,1,2,26,51_A,253.7373505,259.0786438,350.1078186,1503.91394,55.82879639,23.58298111,651.0960083,1800.963135,4.505983353,258.094696,6.779883385,99.93567657,420.2320557,37.67287445,1.670156479,81.89183044,73.41762543,1471.735352,0.056583732,104.7606812,2.967214346,360.686615,164.7772217,0,6621.63916,1012.181885,182.0512085,37.44231796,131.9761047,80.59540558,122.1107559,37.50547028,1045.095093,244.3978729,2613.745605,25.24578476,50.93150711,119.0907974,27.84812546,249.3999023,2.497188568,1411.24292,1694.783936,1167.967163,1.182336211,85.63767242,11.09995556,146.8293152,0,19,51,67,882,67,882,9,4527,473.1941833,240.0423126,25.30699348,1594.401001,72.98577881,1189.598633,172.2223816,13.89729214,1287.216309,5.093113899,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
18000,18000,10668,197760,reg051_A,reg051,A,1,93,2,26,51_A,188.4525146,101.7095184,325.6044617,1325.034302,26.40184975,164.6705475,362.1631775,807.4008179,237.8607788,177.9612427,8.109574318,17.39213753,427.765625,33.90185165,0.892911077,18.92950249,45.68251419,611.1934204,0.020656291,55.70366287,1.450823903,68.87275696,99.96900177,0,4365.033203,637.8728638,0,0,90.39017487,980.7180176,75.36740112,0.613324225,696.5168457,184.2686462,973.6430664,18.39566231,11.59684277,0,4.445162296,122.552597,0,772.5018921,1391.628906,180.051651,34.91923904,29.07719803,1.007903218,98.82343292,0,192,51,213,878,213,878,7,2189,607.9823608,208.8358765,407.1757202,714.7997437,78.95536041,897.7432251,105.8414688,16.10567856,1083.504883,5.860598087,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
18001,18001,10668,197782,reg051_A,reg051,A,1,115,2,26,51_A,439.9875793,194.5424805,131.7771149,891.8563232,0,0,251.0978546,1465.587769,0,270.2580872,7.503314018,165.3684082,80.34205627,24.30208969,3.60733676,96.37931061,36.36887741,355.9539795,0,52.71844101,10.67300415,570.991272,151.2910614,1.105406046,1128.479492,280.2618408,631.7753296,44.6501236,77.80266571,182.3532257,104.935791,2.257741451,906.0717773,73.6155014,0,7.824097633,7.615886688,182.8223877,0,0,5.086506844,461.835907,768.6360474,1555.763672,0,206.9256134,23.7845726,53.75870514,0.756737828,229,51,227,837,227,837,8,21291,741.9373169,176.104248,280.2513123,830.3508301,10.010849,1004.506653,80.70571899,23.98430634,1562.312012,3.296798944,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
18002,18002,10668,197826,reg051_A,reg051,A,1,159,2,26,51_A,201.0979004,158.9641266,304.1087341,1289.569214,0,0,288.9105835,1767.870728,147.3657379,149.750412,33.41673279,134.7138214,19.54585838,39.4617424,37.19441223,49.82731247,34.79625702,550.1469727,0.000382,81.93660736,56.56611633,365.4371338,165.1329041,26.2706871,4723.653809,756.5111694,94.59747314,0,119.3517303,1151.385986,147.8868103,30.26371384,1427.43811,435.8561401,1024.865356,23.37016487,233.2789917,211.7758789,32.94513321,45.78990555,52.62083817,1176.856079,1254.238159,1173.56311,35.22640228,138.6882935,53.01693344,140.2892456,22.41946411,296,51,260,694,260,694,8,5839,2546.578369,127.7445984,41.59805298,2248.970215,152.5809631,983.0192871,160.1673737,35.49368286,2788.867188,5.858427048,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
18003,18003,10668,197899,reg051_A,reg051,A,1,232,2,26,51_A,735.2352295,158.1036835,177.1193542,1310.687988,77.59088135,732.3917236,335.2910461,719.8764038,82.85214996,286.9556274,6.663009167,229.3513336,758.5299683,33.06145096,100.267067,38.5070076,121.2104034,382.1156616,0,68.07996368,105.9005737,128.8477631,99.96289063,42.25558472,3289.795166,548.2590942,0,233.0616608,131.1109009,545.3964233,165.5183868,45.97548676,955.5436401,0,258.0056763,42.85240936,39.65874481,123.8380356,39.28297806,542.5081177,73.47692871,488.6269836,2024.338257,929.0285645,179.9181366,0,61.40598297,360.7122498,35.56541061,410,51,315,1285,315,1285,6,6739,1080.378296,197.904007,0,1058.384033,85.69910431,633.0015869,130.6136627,25.17928696,1220.252197,5.617897034,22144,granulocytes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Tumor boundary
18004,18004,10668,197951,reg051_A,reg051,A,1,284,2,26,51_A,0,1227.425903,740.5710449,1095.767334,110.9836426,398.3693542,699.0575562,1801.393433,16.32484818,18.91163445,9.415266991,0,503.5730286,31.21946716,36.74678802,0,110.9941635,56.28463364,0,98.06783295,41.42936707,179.889267,113.9277573,27.05930138,7431.03125,1153.305298,433.0970154,187.523941,174.3646545,0,129.9176483,60.65861893,910.5743408,572.9456787,3100.20459,32.53201675,40.00208282,92.25235748,713.944519,714.2131958,44.07371902,0,2446.316406,335.622406,31.52217102,112.5423737,37.69482422,166.1775513,20.56694984,488,51,380,649,380,649,7,1520,1774.499878,207.261795,64.01926422,1215.233398,181.4462433,1222.439575,91.03034973,28.31877708,2019.803833,5.866385937,22144,granulocytes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Vascularized smooth muscle
18005,18005,10668,197971,reg051_A,reg051,A,1,304,2,26,51_A,582.3483887,1766.004395,398.96698,2313.690674,115.4670334,271.8624878,929.5457764,3136.500244,56.57884216,454.0340271,44.06705856,375.4481201,864.3200073,60.64313126,67.2363205,257.9580994,178.5856781,1349.763062,0.337533385,141.91008,140.6543579,1004.124878,227.4593048,36.04527283,4770.928223,815.3172607,404.0608521,1087.62561,244.6687622,193.0610504,301.8400269,123.6491852,1985.577271,483.0267944,1395.530518,42.40922165,159.7318573,361.5621948,645.6796875,588.7288208,86.09584045,1540.664917,2617.41333,1488.396973,83.20217896,183.8430939,115.1308136,739.1295776,38.17427444,515,51,379,1104,379,1104,8,14195,5870.994141,380.6068726,380.3922424,3110.059814,213.92453,1665.839844,219.142334,80.23950958,4983.812988,5.758519173,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
18006,18006,10668,198035,reg051_A,reg051,A,1,368,2,26,51_A,1356.559937,267.4283142,27.83223343,652.0884399,27.93145561,266.2033691,325.2695313,1342.615356,306.9053345,1128.9375,8.449638367,119.5174713,903.163269,37.05682373,8.62553215,254.163208,57.98199844,1343.014648,4.595264912,64.03392792,314.1322632,852.2269897,115.0293045,0,2150.969727,324.0544128,45.84079361,172.5547943,120.8754654,3144.07666,129.6995697,0,1149.44458,101.0663223,469.5690308,26.10086632,192.0493011,145.1803436,27.15020943,92.54301453,5.741954803,1016.673401,2341.108398,1131.154297,134.6807098,32.67203903,23.01214409,60.52370071,0,613,51,433,1435,433,1435,9,1650,645.9196777,236.3067322,35.7204628,2130.4729,37.15699387,3147.11084,123.0529099,64.61890411,801.1221924,6.191338062,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
18007,18007,10668,198077,reg051_A,reg051,A,1,410,2,26,51_A,1236.358276,500.2358704,1644.442505,1787.695557,125.182579,546.2039185,1899.002197,3055.541504,213.2707672,1025.502197,408.706543,345.6010437,557.701416,72.18044281,62.64951324,292.5624695,219.9930725,1352.486694,2.227198124,225.4458313,344.9050598,1802.918091,272.8805847,32.58391953,3648.493896,638.5336304,202.0341339,936.8312378,322.4866638,2170.845947,847.9086914,76.55205536,2353.7771,279.1835327,561.4829102,51.60539246,194.666275,431.2540894,2597.308838,1028.595947,89.13657379,1783.290161,6555.447266,3684.13501,135.0566711,56.13659668,197.9423828,235.7906952,54.882164,664,51,480,1394,480,1394,8,10429,3517.093262,1012.759399,170.7082672,3714.233887,105.7552185,4096.061035,269.5288696,103.1049728,3380.866455,6.340882778,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,Macrophage enriched
