X,CellID,ClusterID,EventID,File.Name,Region,TMA_AB,TMA_12,Index.in.File,groups,patients,spots,CD44...stroma.Cyc_2_ch_2,FOXP3...regulatory.T.cells.Cyc_2_ch_3,CD8...cytotoxic.T.cells.Cyc_3_ch_2,p53...tumor.suppressor.Cyc_3_ch_3,GATA3...Th2.helper.T.cells.Cyc_3_ch_4,CD45...hematopoietic.cells.Cyc_4_ch_2,T.bet...Th1.cells.Cyc_4_ch_3,beta.catenin...Wnt.signaling.Cyc_4_ch_4,HLA.DR...MHC.II.Cyc_5_ch_2,PD.L1...checkpoint.Cyc_5_ch_3,Ki67...proliferation.Cyc_5_ch_4,CD45RA...naive.T.cells.Cyc_6_ch_2,CD4...T.helper.cells.Cyc_6_ch_3,CD21...DCs.Cyc_6_ch_4,MUC.1...epithelia.Cyc_7_ch_2,CD30...costimulator.Cyc_7_ch_3,CD2...T.cells.Cyc_7_ch_4,Vimentin...cytoplasm.Cyc_8_ch_2,CD20...B.cells.Cyc_8_ch_3,LAG.3...checkpoint.Cyc_8_ch_4,Na.K.ATPase...membranes.Cyc_9_ch_2,CD5...T.cells.Cyc_9_ch_3,IDO.1...metabolism.Cyc_9_ch_4,Cytokeratin...epithelia.Cyc_10_ch_2,CD11b...macrophages.Cyc_10_ch_3,CD56...NK.cells.Cyc_10_ch_4,aSMA...smooth.muscle.Cyc_11_ch_2,BCL.2...apoptosis.Cyc_11_ch_3,CD25...IL.2.Ra.Cyc_11_ch_4,CD11c...DCs.Cyc_12_ch_3,PD.1...checkpoint.Cyc_12_ch_4,Granzyme.B...cytotoxicity.Cyc_13_ch_2,EGFR...signaling.Cyc_13_ch_3,VISTA...costimulator.Cyc_13_ch_4,CD15...granulocytes.Cyc_14_ch_2,ICOS...costimulator.Cyc_14_ch_4,Synaptophysin...neuroendocrine.Cyc_15_ch_3,GFAP...nerves.Cyc_16_ch_2,CD7...T.cells.Cyc_16_ch_3,CD3...T.cells.Cyc_16_ch_4,Chromogranin.A...neuroendocrine.Cyc_17_ch_2,CD163...macrophages.Cyc_17_ch_3,CD45RO...memory.cells.Cyc_18_ch_3,CD68...macrophages.Cyc_18_ch_4,CD31...vasculature.Cyc_19_ch_3,Podoplanin...lymphatics.Cyc_19_ch_4,CD34...vasculature.Cyc_20_ch_3,CD38...multifunctional.Cyc_20_ch_4,CD138...plasma.cells.Cyc_21_ch_3,cell_id.cell_id,tile_nr.tile_nr,X.X,Y.Y,X_withinTile.X_withinTile,Y_withinTile.Y_withinTile,Z.Z,size.size,HOECHST1.Cyc_1_ch_1,CDX2...intestinal.epithelia.Cyc_2_ch_4,Collagen.IV...bas..memb..Cyc_12_ch_2,CD194...CCR4.chemokine.R.Cyc_14_ch_3,MMP9...matrix.metalloproteinase.Cyc_15_ch_2,CD71...transferrin.R.Cyc_15_ch_4,CD57...NK.cells.Cyc_17_ch_4,MMP12...matrix.metalloproteinase.Cyc_21_ch_4,DRAQ5.Cyc_23_ch_4,Profile_Homogeneity.Fiter1,ClusterSize,ClusterName,neighborhood10,CD4.ICOS.,CD4.Ki67.,CD4.PD.1.,CD68.CD163.ICOS.,CD68.CD163.Ki67.,CD68.CD163.PD.1.,CD68.ICOS.,CD68.Ki67.,CD68.PD.1.,CD8.ICOS.,CD8.Ki67.,CD8.PD.1.,Treg.ICOS.,Treg.Ki67.,Treg.PD.1.,neighborhood.number.final,neighborhood.name
13088,13088,10668,132939,reg034_A,reg034,A,1,28,1,17,34_A,0,0,0,1938.282837,48.74981689,0,0,1109.171021,0,0,3.469137907,5.694292068,0,15.95801067,0,0,21.52311707,0,0,28.49993706,0,0,152.656662,0,6788.900879,1228.179688,0,0,139.1692352,83.52577209,129.840332,0,372.677948,1844.326416,0,6.293178558,0,0,0,0,0,0,553.6303101,3771.140381,0,32.57373428,0.616656244,169.6246338,0,44,34,33,317,33,317,8,3291,1317.671875,349.1773376,0,851.8283081,0,1178.449341,220.2208557,4.743837833,1813.69873,5.364743233,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
13089,13089,10668,132981,reg034_A,reg034,A,1,70,1,17,34_A,94.24131012,47.90897751,4.192612648,1590.489624,72.25819397,117.131813,217.7385559,1464.163086,4.291354179,46.0418663,8.888459206,74.03839111,136.6751251,38.37892914,12.48751926,57.26286697,52.82159042,277.1275635,0,58.56231689,22.93260956,333.2763977,205.5717468,9.922854424,2507.093506,516.4523315,279.8127747,59.58475876,146.9695892,146.2823944,145.3974152,13.68504429,957.5647583,773.9380493,11.13780308,17.91601372,6.805774689,96.98777008,12.4343586,94.22842407,20.89227676,839.6565552,622.8366089,1416.013428,39.08229446,76.57831573,49.13991165,126.2638931,20.46783066,104,34,71,309,71,309,6,4226,2550.626465,949.1605835,28.30747986,929.9907227,20.5294838,1884.034058,123.332901,21.23837662,3286.541748,5.729155064,22144,granulocytes,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Granulocyte enriched
13090,13090,10668,132982,reg034_A,reg034,A,1,71,1,17,34_A,96.06304932,91.37602997,764.5137329,1126.001099,58.62673187,694.5551147,475.132019,1495.383179,19.1979084,9.719671249,198.7261047,124.6107178,532.0369873,38.90383911,23.9694519,91.35494995,61.91994095,896.5144653,0,51.38119888,53.65375519,644.5852661,174.6221771,21.34324837,3926.286865,755.3134766,0,167.3368073,149.9484863,155.8206635,204.226181,23.37192535,1008.837341,489.8180847,21.55966759,21.27954102,27.55642128,185.3014374,27.23636436,658.772644,42.89004135,1517.902466,2900.206543,584.2849731,581.8071899,41.60192108,471.2377625,173.0264282,30.85105896,105,34,67,478,67,478,6,13257,3769.032471,583.097168,86.11709595,1467.943237,44.09801865,1102.473389,73.77259064,19.54510307,3541.651855,5.510133266,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
13091,13091,10668,133016,reg034_A,reg034,A,1,105,1,17,34_A,335.3952942,200.9767151,3427.831055,1323.25061,84.02542877,1227.871704,644.9960327,1775.715576,45.96038437,188.3877258,11.36810207,268.9920044,340.6052551,45.6489296,62.01807022,210.6629486,75.84803772,783.2149048,2.074881554,112.6172638,90.22084045,767.786499,236.4682922,35.08628082,3711.637695,726.1692505,776.8344116,266.2318115,178.3637543,524.6289063,208.1174469,43.87908173,1359.680908,1461.417236,34.76256943,24.30663109,554.9429932,342.2914429,86.91534424,711.399231,76.36252594,1440.862305,2485.307861,1665.933716,154.8458099,160.1429596,220.5734406,232.3535919,100.2957382,158,34,101,343,101,343,8,16637,3531.86377,620.0756836,156.5160065,1838.024902,79.6953125,1500.337036,152.2777557,29.91619492,4107.87207,5.576255322,22144,granulocytes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Vascularized smooth muscle
13092,13092,10668,133032,reg034_A,reg034,A,1,121,1,17,34_A,130.3779755,11.89815998,12.34122658,1483.851196,29.99522018,129.8306732,257.8731995,1187.481689,42.37498474,61.40369797,8.682126045,235.0530853,167.6338654,39.745327,20.29387283,79.95458221,42.43476105,317.3833008,0,49.70500946,25.43858528,407.562439,187.1028137,12.02130318,3197.598877,636.4355469,1306.524414,1.136175275,118.9698868,1602.685181,129.2147369,11.56979942,857.8346558,518.2670898,10.99934769,14.00902557,12.21550083,120.5476837,10.96187878,0,22.5392704,668.3492432,1473.576904,1404.011841,49.65619659,102.2589111,65.18998718,132.6671753,22.27847672,182,34,113,579,113,579,8,8416,1954.493286,559.7786255,41.00977707,1506.076782,24.57634735,1011.21521,112.0493011,16.34885025,2555.551758,5.648727894,22144,granulocytes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Vascularized smooth muscle
13093,13093,10668,133053,reg034_A,reg034,A,1,142,1,17,34_A,0,0,0,947.9291382,13.89243603,0,7.596477032,1013.751038,12.09622097,0,6.57980299,20.01395798,28.82581902,31.54761696,21.49745369,0,37.96506882,206.5642395,0.009673321,33.15556717,28.28944206,132.9577179,137.1577454,13.93934345,5539.408203,1002.344543,872.1515503,0,93.57060242,12.27821159,85.64942932,39.08728027,962.8997192,348.6840515,2961.261719,13.04526615,12.74195385,100.1781845,7.34670496,48.80088043,28.65397453,39.04771805,713.3259888,1970.236572,19.66796875,94.12459564,34.27465439,179.8834534,240.0596619,214,34,135,438,135,438,7,2552,1752.297363,195.1716919,29.36259079,2624.339844,268.9038086,672.6817017,130.4817352,13.10297012,2053.522705,5.726892948,22144,granulocytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,T cell enriched
13094,13094,10668,133054,reg034_A,reg034,A,1,143,1,17,34_A,20.7338295,98.36608124,1909.556152,979.7792969,28.87346077,0,132.2108154,1073.65979,0,8.500471115,0.462420493,3.174590826,45.58326721,20.50077248,0,88.55686951,20.96923637,590.2838745,0,27.60566902,0,109.2281494,122.7455826,0,10813.89648,1658.804688,0,0,70.34668732,0,90.12670135,0,712.4108887,636.9235229,8060.428711,4.490801334,0,156.9611664,23.53666306,0,0,0,979.5546265,1452.755737,0,98.87376404,0,153.1665802,18.00515747,215,34,145,60,145,60,8,1553,663.0117188,139.1001892,0,2250.436279,360.4155884,421.649231,92.10543823,0.649547875,1278.831421,4.357382298,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
13095,13095,10668,133091,reg034_A,reg034,A,1,180,1,17,34_A,68.88853455,24.49110413,0.555244923,1154.537109,36.82397842,1495.459229,116.1044846,1456.112305,0,41.53588104,4.610678673,406.0325317,58.50013351,31.53102684,12.58404732,20.27855682,37.38222504,34.87407684,0,35.52870178,0,281.1642151,116.5098495,0,1607.514893,343.9615479,987.9160156,37.62220764,83.30135345,124.8959961,57.72155762,0,341.249054,290.14505,1.236193776,12.61415577,0,34.88699341,0,38.35822296,0,1247.878174,306.0297546,819.6399536,0,88.78367615,1.000923872,133.2249298,0,267,34,164,0,164,0,8,1113,245.4641266,961.0109863,1.295788527,952.1658325,0,1191.768188,70.84120941,19.31293869,1340.327881,5.712740898,22144,granulocytes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Vascularized smooth muscle
13096,13096,10668,133122,reg034_A,reg034,A,1,211,1,17,34_A,67.98023987,82.98549652,265.9828186,1268.256226,32.08782959,42.84706116,252.4363708,815.3646851,2.706043005,56.73480988,6.124025822,30.50028992,171.8386383,31.56761742,3.387827873,89.6206131,41.37667465,517.0767822,0,38.59522247,6.269965172,380.0535583,127.6183548,2.723680496,2316.804443,487.8177795,85.98990631,174.2893982,111.5847931,256.9669189,176.0952759,2.592190981,1041.303955,572.003418,2.488237143,16.62842941,0,42.90730286,15.55441666,158.9162445,4.283296108,320.2438965,824.2340088,695.887146,0,120.7650528,25.38867188,89.04430389,10.50632381,318,34,161,882,161,882,8,4864,2349.216309,211.5678406,2.550247908,1351.569214,5.019132137,733.7330322,76.42446136,16.92702866,2278.181396,5.60998106,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
13097,13097,10668,133175,reg034_A,reg034,A,1,264,1,17,34_A,200.8480072,0,1359.188599,722.3192749,5.678151131,252.1880493,104.6406937,1056.755859,0,0,4.726478577,15.02599621,0,22.82365799,0,0,34.40007782,0,20.05187798,48.0141716,9.59791851,334.2904663,170.2522278,0.654969096,2462.543457,535.6398926,858.7548218,0,96.68732452,109.6397629,88.19489288,0.832086504,690.4636841,296.85495,0.571358263,11.4225502,0,0,0,88.20301819,0,0,1775.223145,1741.765137,33.45251465,139.0678406,0,182.4325256,0,405,34,188,1082,188,1082,8,2393,1320.640259,665.7755127,0,1164.759399,0,1160.585205,102.1685562,19.62705231,1645.143066,5.94333601,22144,granulocytes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Macrophage enriched
